id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1292688168458678272;1292641185408794624;2020-08-10 12:04:11 SE Asia Standard Time;2020-08-10;12:04:11;700;1126519052548001792;aryans_karo;Aryans;;@MaspiyuO Vitamin apa vaksin?;fi;[];[];[];0;0;0;[];[];https://twitter.com/Aryans_karo/status/1292688168458678272;False;;0;;;;;;;;[{'screen_name': 'MaspiyuO', 'name': 'Mas Piyu Ori :)', 'id': '1280689343938433024'}];;;;
1349788806874972161;1349643829045968896;2021-01-15 01:41:44 SE Asia Standard Time;2021-01-15;01:41:44;700;937830939144548352;t4m3nx;t4m3nx;;@dr_koko28 Vaksin merah putih kapan dok ?;in;[];[];[];0;0;0;[];[];https://twitter.com/t4m3nx/status/1349788806874972161;False;;0;;;;;;;;[{'screen_name': 'dr_koko28', 'name': 'dr. Andi Khomeini Takdir', 'id': '1052703629528854530'}];;;;
1347783251759296514;1347769850349850624;2021-01-09 12:52:22 SE Asia Standard Time;2021-01-09;12:52:22;700;937830939144548352;t4m3nx;t4m3nx;;@dr_koko28 Untuk usia dibawah 18 tahun dan usia diatas 59 tahun kapan bisa dapat vaksin dok @dr_koko28 ?;in;[{'screen_name': 'dr_koko28', 'name': 'dr. andi khomeini takdir', 'id': '1052703629528854530'}];[];[];0;0;0;[];[];https://twitter.com/t4m3nx/status/1347783251759296514;False;;0;;;;;;;;[{'screen_name': 'dr_koko28', 'name': 'dr. Andi Khomeini Takdir', 'id': '1052703629528854530'}];;;;
1355569982160072705;1355491154754588672;2021-01-31 00:34:03 SE Asia Standard Time;2021-01-31;00:34:03;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@ProfesorZubairi Wow dosis tunggal bisa mempercepat proses vaksinasi satu orang cukup satu kali suntikan;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1355569982160072705;False;;0;;;;;;;;[{'screen_name': 'ProfesorZubairi', 'name': 'Zubairi Djoerban', 'id': '1319543043775582208'}];;;;
1355568395056369671;1355563474693226496;2021-01-31 00:27:45 SE Asia Standard Time;2021-01-31;00:27:45;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@RadioElshinta Setuju untuk kelompok prioritas penerima vaksin dipercepat pemberian vaksinnya distribusi vaksin harus merata Dan data penerima vaksin prioritas juga segera dirapikan agar ketahuan berapa dosis vaksin yg di siapkan ini untuk mempercepat imunitas kelompok di masyarakat thd covid19;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1355568395056369671;False;;0;;;;;;;;[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}];;;;
1350863354584203265;1350852579316514816;2021-01-18 00:51:36 SE Asia Standard Time;2021-01-18;00:51:36;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@RadioElshinta Bentuk sertifikat vaksinasi covid-19 nya seperti apa belum jelas apakah yg bebas berpergian Tampa tes PCR dan antigen yg sudah lengkap vaksinasinya kalau mereka yg tidak bisa mendapatkan vaksinasi karena berbagai alasan medis bagaimana apa tetap harus melengkapi persyaratan jalan;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1350863354584203265;False;;0;;;;;;;;[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}];;;;
1349774856854806528;1349750268238258176;2021-01-15 00:46:18 SE Asia Standard Time;2021-01-15;00:46:18;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@RadioElshinta Pemerintah harus jujur membuka hasil uji fase tiga sinovac di Bandung dan menjelaskan efikasi dan efektivitas vaksin sinovac secara gamblang termasuk efek simpang vaksin dan pemerintah jangan memaksa warga wajib vaksinasi tapi harus edukasi persuasif agar mau sukarela divaksinasi;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1349774856854806528;False;;0;;;;;;;;[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}];;;;
1346513011100377089;1346503836366589952;2021-01-06 00:44:53 SE Asia Standard Time;2021-01-06;00:44:53;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@RadioElshinta Masalah siapa kelompok prioritas penerima vaksin harus lengkap data kesehatan nya jangan ada yg komorbid yg tidakbisa di vaksin semua kelompok prioritas yg sehat saja yg divaksin distribusi vaksin dan ketepatan kirimannvaksinbdari produsen di LNjadi hambatan percepatan vaksinasi;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1346513011100377089;False;;0;;;;;;;;[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}];;;;
1343970854724464643;1343502278968262656;2020-12-30 00:23:16 SE Asia Standard Time;2020-12-30;00:23:16;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@mkusumawijaya @DonAdam68 @sandiuno Mau tiru Singapura kali semua warga negara Singapura dan pendatang dapat vaksin gratis pendatang pasti selain pinginp vaksin gratis juga berwisata jadi wisatawan lokal yg berwisata mengunjungi lima destinasi utama bisa diprioritaskan mendapatkan vaksinasi covid-19;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1343970854724464643;False;;0;;;;;;;;[{'screen_name': 'mkusumawijaya', 'name': 'Marco Stays Home #SocialDistancing', 'id': '46614875'}, {'screen_name': 'DonAdam68', 'name': 'Don Adam', 'id': '1312514755'}, {'screen_name': 'sandiuno', 'name': 'Sandiaga Salahuddin Uno', 'id': '132041617'}];;;;
1342020824459431936;1341853498791526400;2020-12-24 15:14:32 SE Asia Standard Time;2020-12-24;15:14:32;700;1279453762155773952;margo_siswadi;Margo Siswadi;;@dr_koko28 Semoga ini menjadi perhatian Menkes baru agar  surveilance molekuler virus SARS Cov-2 dilakukan untuk antisipasi mutasi virus dan upgrade vaksin;in;[];[];[];0;0;0;[];[];https://twitter.com/margo_siswadi/status/1342020824459431936;False;;0;;;;;;;;[{'screen_name': 'dr_koko28', 'name': 'dr. Andi Khomeini Takdir', 'id': '1052703629528854530'}];;;;
